Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
2734,298.9,4m 58.9s,-23.74462246,-46.57957105,P-GPS,131.6,40.1,,,10.8,4.8,11.2,5.0,613.5,187.0,-23.74319408,-46.57860127,17,5,78,15.475,0.038,3.864,3.888,3.873,3.85,-4.7,1,0,-2,9,71,71,973,747,1024,1024,1024,,,,,
2735,299,4m 59s,-23.74462672,-46.57957042,P-GPS,131.6,40.1,,,10.3,4.6,10.9,4.9,614.7,187.4,-23.74319408,-46.57860127,17,5,78,15.475,0.038,3.864,3.888,3.873,3.85,-4.5,1,0,-2.3,5.1,71.2,71.2,655,413,1024,1024,1024,,,,,
2736,299.1,4m 59.1s,-23.74463078,-46.57956971,P-GPS,131.2,40.0,,,9.8,4.4,10.5,4.7,615.8,187.7,-23.74319408,-46.57860127,17,5,78,15.475,0.038,3.864,3.888,3.873,3.85,-4.3,0.9,0,-1.5,3.1,71.2,71.2,655,413,1024,1024,1024,,,,,
2737,299.2,4m 59.2s,-23.74463463,-46.57956919,P-GPS,131.2,40.0,,,9.4,4.2,9.9,4.4,616.9,188.0,-23.74319408,-46.57860127,17,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-4.1,0.9,0.1,1.7,0.1,71,71,531,411,1024,1024,1024,,,,,
2738,299.3,4m 59.3s,-23.74463829,-46.57956863,P-GPS,131.2,40.0,,,8.9,4.0,9.4,4.2,618.0,188.4,-23.74319408,-46.57860127,17,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-3.9,0.7,0.1,8,-3.4,70.6,70.6,527,418,1024,1024,1024,,,,,
2739,299.4,4m 59.4s,-23.74464174,-46.57956839,P-GPS,130.9,39.9,,,8.3,3.7,8.9,4.0,619.0,188.7,-23.74319408,-46.57860127,17,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-3.7,0.5,0.1,11.7,-7.7,70.1,70.1,525,427,1024,1024,1024,,,,,
2740,299.5,4m 59.5s,-23.74464501,-46.57956832,P-GPS,130.9,39.9,,,7.8,3.5,8.4,3.7,620.0,189.0,-23.74319408,-46.57860127,17,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-3.5,0.1,0.2,13.9,-11.2,69.7,69.7,538,437,1024,1024,1024,,,,,
2741,299.6,4m 59.6s,-23.74464802,-46.57956881,P-GPS,130.6,39.8,,,7.2,3.2,7.8,3.5,621.0,189.3,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-3.2,-0.2,0.2,15.3,-14,69.2,69.2,530,434,1024,1024,1024,,,,,
2742,299.8,4m 59.8s,-23.74465327,-46.57957101,P-GPS,130.2,39.7,,,6.3,2.8,7.1,3.2,623.1,189.9,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-2.6,-1.1,0.2,14.2,-15.8,69.5,69.5,516,364,1024,1022,1024,,,,,
2743,299.9,4m 59.9s,-23.74465548,-46.5795727,P-GPS,129.9,39.6,,,6.2,2.8,6.9,3.1,624.0,190.2,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-2.3,-1.5,0.2,13.7,-15.4,69.7,69.7,516,364,1024,1022,1024,,,,,
2744,300,5m 0s,-23.74465735,-46.57957495,P-GPS,129.6,39.5,,,6.2,2.8,6.8,3.0,625.0,190.5,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-2,-1.9,0.2,15.1,-14.8,69.7,69.7,463,364,1024,924,1024,,,,,
2745,300.1,5m 0.1s,-23.74465896,-46.57957739,P-GPS,129.6,39.5,,,6.4,2.9,6.9,3.1,625.9,190.8,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-1.7,-2.3,0.1,17.3,-14.5,69.4,69.4,424,364,1024,956,1024,,,,,
2746,300.2,5m 0.2s,-23.74466029,-46.57958035,P-GPS,129.6,39.5,,,6.8,3.0,7.2,3.2,626.9,191.1,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-1.4,-2.7,0,18.4,-15.5,69.5,69.5,364,364,1024,996,1024,,,,,
2747,300.3,5m 0.3s,-23.74466137,-46.57958359,P-GPS,129.6,39.5,,,7.4,3.3,7.7,3.4,627.8,191.3,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-1.1,-3.1,0,18,-16.5,70,70,364,364,1024,1007,1024,,,,,
2748,300.4,5m 0.4s,-23.74466218,-46.57958738,P-GPS,129.3,39.4,,,7.4,3.3,8.4,3.7,628.7,191.6,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-0.7,-3.5,0,17.2,-18,70.6,70.6,381,364,1024,1004,1024,,,,,
2749,300.5,5m 0.5s,-23.74466266,-46.57959143,P-GPS,129.3,39.4,,,8.7,3.9,9.0,4.0,629.5,191.9,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,-0.3,-3.9,0,16.7,-18.6,71,71,414,364,1024,1005,1024,,,,,
2750,300.6,5m 0.6s,-23.74466271,-46.57959592,P-GPS,129.3,39.4,,,9.6,4.3,9.7,4.4,630.3,192.1,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,0,-4.3,0,16,-18.1,71.6,71.6,437,364,1024,1003,1024,,,,,
2751,300.7,5m 0.7s,-23.74466243,-46.57960065,P-GPS,129.3,39.4,,,10.6,4.7,10.5,4.7,631.1,192.4,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,0.4,-4.7,0,16.4,-17,71.7,71.7,489,364,1024,1004,1024,,,,,
2752,300.8,5m 0.8s,-23.74466174,-46.57960571,P-GPS,129.3,39.4,,,11.3,5.1,11.2,5.0,631.8,192.6,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,0.7,-5,0,17.4,-16.1,71.4,71.4,633,526,1024,965,1024,,,,,
2753,300.9,5m 0.9s,-23.74466078,-46.57961102,P-GPS,129.3,39.4,,,12.1,5.4,12.0,5.4,632.4,192.8,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,1.1,-5.3,0,18.6,-14.6,71.1,71.1,753,649,1024,902,1024,,,,,
2754,301,5m 1s,-23.74465954,-46.57961657,P-GPS,129.3,39.4,,,13.1,5.9,12.7,5.7,633.0,192.9,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,1.4,-5.7,-0.1,17.3,-11.6,71.5,71.5,778,594,1024,929,1024,,,,,
2755,301.1,5m 1.1s,-23.74465808,-46.57962242,P-GPS,129.3,39.4,,,13.7,6.1,13.4,6.0,633.6,193.1,-23.74319408,-46.57860127,16,5,78,15.419,0.034,3.848,3.873,3.859,3.839,1.6,-5.9,-0.1,10.2,-5.4,72.6,72.6,895,512,1024,893,1024,,,,,
2756,301.2,5m 1.2s,-23.74465646,-46.57962841,P-GPS,129.3,39.4,,,14.0,6.3,14.0,6.2,634.2,193.3,-23.74319408,-46.57860127,16,5,78,15.655,0.032,3.912,3.93,3.915,3.898,1.8,-6,-0.1,4.4,0.9,72.7,72.7,1073,648,1024,848,1028,,,,,
2757,301.3,5m 1.3s,-23.74465475,-46.57963437,P-GPS,129.3,39.4,,,13.8,6.2,14.2,6.4,634.8,193.5,-23.74319408,-46.57860127,16,5,78,15.655,0.032,3.912,3.93,3.915,3.898,1.8,-5.9,0,2.7,4.6,72,72,1101,615,1024,900,1024,,,,,
2758,301.4,5m 1.4s,-23.74465302,-46.5796402,P-GPS,129.3,39.4,,,13.6,6.1,14.0,6.3,635.3,193.6,-23.74319408,-46.57860127,16,5,78,15.655,0.032,3.912,3.93,3.915,3.898,1.8,-5.8,-0.1,-0.2,7,71.4,71.4,1077,649,1024,949,1024,,,,,
2759,301.5,5m 1.5s,-23.74465127,-46.57964592,P-GPS,129.3,39.4,,,13.4,6.0,13.8,6.2,635.8,193.8,-23.74319408,-46.57860127,16,5,78,15.655,0.032,3.912,3.93,3.915,3.898,1.8,-5.7,-0.1,-3.7,9,70.7,70.7,1038,788,1024,1024,1024,,,,,
2760,301.6,5m 1.6s,-23.74464971,-46.57965133,P-GPS,128.9,39.3,,,12.7,5.7,13.3,5.9,636.3,194.0,-23.74319408,-46.57860127,16,5,78,15.655,0.032,3.912,3.93,3.915,3.898,1.8,-5.4,0,-5.3,10.5,70.3,70.3,1024,979,1024,1024,1024,,,,,
2761,301.7,5m 1.7s,-23.74464815,-46.57965656,P-GPS,128.9,39.3,,,12.2,5.5,12.7,5.7,636.8,194.1,-23.74319408,-46.57860127,16,5,78,15.655,0.032,3.912,3.93,3.915,3.898,1.7,-5.2,0,-6.5,11.1,70.2,70.2,1024,962,1024,1024,1024,,,,,
2762,301.9,5m 1.9s,-23.74464537,-46.57966608,P-GPS,128.9,39.3,,,11.0,4.9,11.8,5.3,637.7,194.4,-23.74319408,-46.57860127,17,5,78,15.655,0.032,3.912,3.93,3.915,3.898,1.7,-4.6,-0.1,-9.2,11.8,69.8,69.8,1024,740,1024,1024,1024,,,,,
2763,302,5m 2s,-23.7446441,-46.57967043,P-GPS,128.9,39.3,,,10.3,4.6,11.0,4.9,638.2,194.5,-23.74319408,-46.57860127,17,5,78,15.655,0.032,3.912,3.93,3.915,3.898,1.6,-4.3,-0.1,-9.6,12.3,69.8,69.8,1024,659,1024,1024,1024,,,,,
2764,302.1,5m 2.1s,-23.74464276,-46.5796745,P-GPS,128.9,39.3,,,9.6,4.3,10.1,4.5,638.5,194.6,-23.74319408,-46.57860127,17,5,78,15.655,0.032,3.912,3.93,3.915,3.898,1.6,-4,-0.1,-9.5,12.7,69.8,69.8,1024,631,1024,1024,1024,,,,,
2765,302.2,5m 2.2s,-23.7446416,-46.57967825,P-GPS,128.9,39.3,,,8.9,4.0,9.4,4.2,638.9,194.7,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,1.5,-3.7,-0.1,-8.5,13,69.8,69.8,1051,604,1024,1024,1024,,,,,
2766,302.3,5m 2.3s,-23.74464038,-46.57968173,P-GPS,128.9,39.3,,,8.3,3.7,8.8,3.9,639.2,194.8,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,1.5,-3.4,-0.2,-7,12.9,70.1,70.1,1026,671,1024,1024,1024,,,,,
2767,302.4,5m 2.4s,-23.74463933,-46.57968509,P-GPS,129.3,39.4,,,7.8,3.5,8.3,3.7,639.5,194.9,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,1.4,-3.2,-0.2,-5.5,12.8,70.3,70.3,1024,946,1024,1024,1024,,,,,
2768,302.5,5m 2.5s,-23.74463823,-46.57968822,P-GPS,129.3,39.4,,,7.3,3.3,7.9,3.6,639.7,195.0,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,1.3,-3,-0.3,-4.8,12.6,70.5,70.5,1006,1032,1024,1024,1024,,,,,
2769,302.6,5m 2.6s,-23.74463732,-46.57969131,P-GPS,129.3,39.4,,,6.8,3.1,7.5,3.4,640.1,195.1,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,1.2,-2.8,-0.3,-5.2,12.4,70.5,70.5,1024,1024,1024,1024,1024,,,,,
2770,302.7,5m 2.7s,-23.74463637,-46.57969418,P-GPS,129.6,39.5,,,6.6,3.0,7.2,3.2,640.3,195.2,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,1.2,-2.7,-0.3,-6.2,12.4,70.3,70.3,1024,1024,1024,1024,1024,,,,,
2771,302.8,5m 2.8s,-23.74463557,-46.57969701,P-GPS,129.6,39.5,,,6.1,2.7,7.0,3.1,640.6,195.3,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,1.1,-2.5,-0.2,-8.1,13.2,70.1,70.1,1024,1024,1024,814,1024,,,,,
2772,302.9,5m 2.9s,-23.7446347,-46.57969957,P-GPS,129.6,39.5,,,5.7,2.6,6.5,2.9,640.8,195.3,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,1.1,-2.3,-0.2,-11,15.8,69.5,69.5,1024,1024,1024,792,1024,,,,,
2773,303,5m 3s,-23.74463398,-46.57970209,P-GPS,129.6,39.5,,,5.0,2.2,6.1,2.7,641.1,195.4,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,1,-2,-0.1,-12.8,18.3,68.9,68.9,1024,1024,1024,839,1024,,,,,
2774,303.1,5m 3.1s,-23.74463324,-46.57970419,P-GPS,129.6,39.5,,,4.3,1.9,5.6,2.5,641.3,195.5,-23.74319408,-46.57860127,17,5,78,15.556,0.027,3.876,3.903,3.896,3.881,0.9,-1.7,0,-12.9,19.5,68.6,68.6,1024,1024,1024,970,1024,,,,,
2775,303.2,5m 3.2s,-23.74463269,-46.57970612,P-GPS,129.6,39.5,,,3.6,1.6,4.7,2.1,641.5,195.5,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.8,-1.4,0,-12.1,20,68.6,68.6,1024,1024,1024,1013,1024,,,,,
2776,303.3,5m 3.3s,-23.74463214,-46.57970761,P-GPS,129.6,39.5,,,2.9,1.3,4.1,1.8,641.6,195.6,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.7,-1.1,0,-10.6,19.9,69,69,1024,1024,1024,1024,1024,,,,,
2777,303.4,5m 3.4s,-23.74463185,-46.57970888,P-GPS,129.6,39.5,,,2.2,1.0,3.0,1.3,641.8,195.6,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.6,-0.8,0,-8.5,18.7,69.8,69.8,1024,1024,1024,1024,1024,,,,,
2778,303.5,5m 3.5s,-23.74463158,-46.57970981,P-GPS,129.6,39.5,,,1.6,0.7,2.8,1.3,641.9,195.6,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.4,-0.6,0,-6.3,16.6,70.4,70.4,1024,1024,1024,1024,1024,,,,,
2779,303.6,5m 3.6s,-23.74463147,-46.57971078,P-GPS,129.6,39.5,,,1.4,0.6,1.8,0.8,642.0,195.7,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.4,-0.5,-0.1,-4.6,14.7,70.9,70.9,1024,1024,1024,1024,1024,,,,,
2780,303.7,5m 3.7s,-23.74463131,-46.57971153,P-GPS,129.6,39.5,,,1.1,0.5,2.1,0.9,642.1,195.7,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.3,-0.4,-0.1,-3.8,13.7,71.1,71.1,1024,1024,1024,872,1024,,,,,
2781,303.9,5m 3.9s,-23.74463124,-46.57971309,P-GPS,129.9,39.6,,,0.8,0.4,1.7,0.8,642.4,195.8,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.2,-0.3,-0.1,-3.4,12.7,71.3,71.3,1024,1024,1024,981,1025,,,,,
2782,304,5m 4s,-23.74463121,-46.57971398,P-GPS,129.9,39.6,,,0.8,0.4,2.0,0.9,642.6,195.9,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.2,-0.3,-0.1,-2.9,12.1,71.5,71.5,1024,1024,1024,672,1007,,,,,
2783,304.1,5m 4.1s,-23.74463113,-46.57971467,P-GPS,129.9,39.6,,,0.8,0.4,2.1,0.9,642.7,195.9,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.2,-0.3,-0.1,-2.5,11.7,71.7,71.7,1024,1024,1024,701,1024,,,,,
2784,304.3,5m 4.3s,-23.74463099,-46.57971625,P-GPS,130.2,39.7,,,0.8,0.4,1.7,0.8,642.9,196.0,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.2,-0.3,-0.1,-2.3,11.2,70.3,70.3,1024,1024,1024,1024,1024,,,,,
2785,304.4,5m 4.4s,-23.74463095,-46.57971719,P-GPS,130.2,39.7,,,0.8,0.4,2.0,0.9,643.1,196.0,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.2,-0.3,0,-2.5,11.2,69.3,69.3,1024,1024,1024,1011,1024,,,,,
2786,304.6,5m 4.6s,-23.74463077,-46.57971878,P-GPS,130.2,39.7,,,0.8,0.4,1.9,0.8,643.4,196.1,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.2,-0.3,0,-2.3,10.7,69.6,69.6,1024,1024,1024,1024,1024,,,,,
2787,304.7,5m 4.7s,-23.74463065,-46.57971945,P-GPS,130.2,39.7,,,0.7,0.3,1.6,0.7,643.5,196.1,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.1,-0.3,0,-1.9,10.5,69.7,69.7,1024,1024,1024,1024,1024,,,,,
2788,304.8,5m 4.8s,-23.74463056,-46.57972029,P-GPS,130.2,39.7,,,0.7,0.3,1.5,0.7,643.6,196.2,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.1,-0.3,0,-1.9,10.4,69.8,69.8,1024,1024,1024,1024,1024,,,,,
2789,304.9,5m 4.9s,-23.74463045,-46.57972095,P-GPS,130.2,39.7,,,0.7,0.3,1.5,0.7,643.7,196.2,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.1,-0.3,0,-2.1,10.3,69.8,69.8,1024,1024,1024,1024,1024,,,,,
2790,305,5m 5s,-23.74463035,-46.57972175,P-GPS,130.2,39.7,,,0.5,0.2,1.8,0.8,643.8,196.2,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.1,-0.2,0,-2.4,10.2,69.8,69.8,1024,1024,1024,794,1022,,,,,
2791,305.1,5m 5.1s,-23.74463023,-46.57972238,P-GPS,130.2,39.7,,,0.5,0.2,1.8,0.8,643.9,196.3,-23.74319408,-46.57860127,17,5,78,15.513,0.033,3.874,3.895,3.882,3.862,0.1,-0.2,0,-2.3,10.2,69.9,69.9,1024,1024,1024,757,1024,,,,,
2792,305.2,5m 5.2s,-23.74463013,-46.5797231,P-GPS,130.2,39.7,,,0.5,0.2,1.5,0.7,644.0,196.3,-23.74319408,-46.57860127,17,5,78,15.505,0.032,3.87,3.893,3.881,3.861,0.1,-0.2,0,-1.8,10.2,70,70,1024,1024,1024,1010,1024,,,,,
2793,305.4,5m 5.4s,-23.74462994,-46.57972432,P-GPS,130.2,39.7,,,0.5,0.2,1.4,0.6,644.2,196.4,-23.74319408,-46.57860127,17,5,78,15.505,0.032,3.87,3.893,3.881,3.861,0.1,-0.2,0,-2.6,11,69,69,1024,1024,1024,1024,1024,,,,,
2794,305.5,5m 5.5s,-23.74462985,-46.57972482,P-GPS,130.2,39.7,,,0.3,0.1,1.2,0.5,644.3,196.4,-23.74319408,-46.57860127,17,5,78,15.505,0.032,3.87,3.893,3.881,3.861,0.1,-0.1,0,-2.6,10.9,69,69,1024,1024,1024,1024,1024,,,,,
2795,305.6,5m 5.6s,-23.7446298,-46.57972538,P-GPS,130.2,39.7,,,0.3,0.1,1.5,0.7,644.4,196.4,-23.74319408,-46.57860127,17,5,78,15.505,0.032,3.87,3.893,3.881,3.861,0.1,-0.1,0,-2.6,11,69.1,69.1,1024,1024,1024,1024,1024,,,,,
2796,305.7,5m 5.7s,-23.74462972,-46.5797258,P-GPS,130.2,39.7,,,0.3,0.1,0.0,0.0,644.4,196.4,-23.74319408,-46.57860127,17,5,78,15.505,0.032,3.87,3.893,3.881,3.861,0.1,-0.1,0,-2.7,10.8,69.2,69.2,1024,1024,1024,1024,1024,,,,,
2797,305.8,5m 5.8s,-23.74462966,-46.57972627,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,644.5,196.4,-23.74319408,-46.57860127,17,5,78,15.505,0.032,3.87,3.893,3.881,3.861,0.1,0,0,-2.8,11.2,69.1,69.1,1024,1024,1225,1024,1024,,,,,
2798,305.9,5m 5.9s,-23.74462958,-46.57972658,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,644.5,196.5,-23.74319408,-46.57860127,17,5,78,15.505,0.032,3.87,3.893,3.881,3.861,0.1,0,0,-2.6,11,69.2,69.2,1024,1024,1243,1024,1024,,,,,
2799,306,5m 6s,-23.74462956,-46.57972692,P-GPS,129.9,39.6,,,0.2,0.1,1.5,0.7,644.6,196.5,-23.74319408,-46.57860127,17,5,78,15.505,0.032,3.87,3.893,3.881,3.861,0.1,0,0,-2,9.9,69.4,69.4,1024,1024,1245,1024,1024,,,,,
2800,306.1,5m 6.1s,-23.74462953,-46.57972714,P-GPS,129.9,39.6,,,0.0,0.0,0.0,0.0,644.6,196.5,-23.74319408,-46.57860127,17,5,78,15.505,0.032,3.87,3.893,3.881,3.861,0,0,0,-1.5,9.6,69.4,69.4,1024,1024,1248,1024,1024,,,,,
2801,306.2,5m 6.2s,-23.74462957,-46.57972748,P-GPS,129.9,39.6,,,0.0,0.0,0.0,0.0,644.7,196.5,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0,0,-1.6,10.3,69.3,69.3,1024,1024,1248,1024,1024,,,,,
2802,306.3,5m 6.3s,-23.74462958,-46.57972771,P-GPS,129.9,39.6,,,0.0,0.0,0.0,0.0,644.8,196.5,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0,0,-1.7,10.4,69.2,69.2,1024,1024,1248,1024,1024,,,,,
2803,306.4,5m 6.4s,-23.74462969,-46.57972803,P-GPS,129.9,39.6,,,0.0,0.0,0.0,0.0,644.8,196.5,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0,0,-1.6,10,69.2,69.2,1024,1024,1246,1024,1024,,,,,
2804,306.5,5m 6.5s,-23.74462976,-46.57972823,P-GPS,129.9,39.6,,,0.0,0.0,0.0,0.0,644.9,196.6,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0,0,-1.8,9.9,69.2,69.2,1024,1024,1245,1024,1024,,,,,
2805,306.6,5m 6.6s,-23.74462987,-46.57972854,P-GPS,129.9,39.6,,,0.0,0.0,0.0,0.0,645.0,196.6,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0,0,-1.8,9.8,69.3,69.3,1024,1024,1231,1024,1024,,,,,
2806,306.8,5m 6.8s,-23.74463007,-46.57972904,P-GPS,129.9,39.6,,,0.0,0.0,0.7,0.3,645.2,196.6,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0,0,-1.7,9.9,69.3,69.3,1024,1024,1225,1024,1024,,,,,
2807,307,5m 7s,-23.74463028,-46.57972955,P-GPS,129.9,39.6,,,0.0,0.0,0.5,0.2,645.3,196.7,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0,0,-3.4,9.7,69,69,1024,1024,1224,1024,1024,,,,,
2808,307.1,5m 7.1s,-23.74463037,-46.5797297,P-GPS,129.9,39.6,,,0.2,0.1,0.7,0.3,645.4,196.7,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0.1,0,-2.7,8.7,69.1,69.1,1024,1024,1220,1024,1024,,,,,
2809,307.2,5m 7.2s,-23.74463046,-46.57972996,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,645.4,196.7,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0.1,0,-2.5,9.1,69,69,1024,1024,1219,1024,1024,,,,,
2810,307.3,5m 7.3s,-23.74463049,-46.57973011,P-GPS,129.9,39.6,,,0.2,0.1,1.1,0.5,645.5,196.7,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0.1,0,-3.1,9.8,68.9,68.9,1024,1024,1222,1024,1024,,,,,
2811,307.4,5m 7.4s,-23.74463057,-46.57973038,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,645.6,196.8,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0.1,0,-3.2,9.9,69,69,1024,1024,1223,1024,1024,,,,,
2812,307.5,5m 7.5s,-23.74463061,-46.5797305,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,645.6,196.8,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0.1,0,-2.7,10,69,69,1024,1024,1225,1024,1024,,,,,
2813,307.6,5m 7.6s,-23.74463069,-46.57973072,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,645.7,196.8,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0.1,0,-2.5,10.4,69.1,69.1,1024,1024,1225,1024,1024,,,,,
2814,307.7,5m 7.7s,-23.74463075,-46.57973081,P-GPS,129.6,39.5,,,0.2,0.1,0.0,0.0,645.7,196.8,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0.1,0,-2.6,9.4,69.1,69.1,1024,1024,1224,1024,1024,,,,,
2815,307.8,5m 7.8s,-23.74463084,-46.579731,P-GPS,129.6,39.5,,,0.2,0.1,0.0,0.0,645.8,196.8,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0.1,0,-2.9,8.7,69.1,69.1,1024,1024,1225,1024,1024,,,,,
2816,308.1,5m 8.1s,-23.74463095,-46.57973133,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,645.9,196.9,-23.74319408,-46.57860127,17,5,78,15.55,0.034,3.883,3.905,3.891,3.871,0,0.1,-0.1,-2.9,10.1,69,69,1024,1024,1223,1024,1024,,,,,
2817,308.2,5m 8.2s,-23.74463103,-46.57973153,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,645.9,196.9,-23.74319408,-46.57860127,17,5,78,15.551,0.031,3.883,3.904,3.891,3.873,0,0.1,-0.1,-2.6,10.3,68.9,68.9,1024,1024,1225,1024,1024,,,,,
2818,308.3,5m 8.3s,-23.74463105,-46.57973162,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,645.9,196.9,-23.74319408,-46.57860127,17,5,78,15.551,0.031,3.883,3.904,3.891,3.873,0,0.1,0,-2.3,10.6,69,69,1024,1024,1224,1024,1024,,,,,
2819,308.4,5m 8.4s,-23.74463108,-46.57973184,P-GPS,129.9,39.6,,,0.2,0.1,0.0,0.0,646.0,196.9,-23.74319408,-46.57860127,17,5,78,15.551,0.031,3.883,3.904,3.891,3.873,0,0.1,0,-2.7,10.6,69,69,1024,1024,1225,1024,1024,,,,,
